term,Exp063972,Exp063804,Exp061170,Exp071855,Exp058132,Exp071409,Exp071413,Exp071852,Exp071853,Exp061845,Exp072767,Exp071414,Exp066882,Exp061181,Exp072369,Exp071860,Exp071910,Exp072223,Exp071913,Exp071861,Exp071416,Exp059910,Exp066874,Exp064120,Exp061843,Exp059915,Exp059931,Exp059906,Exp067098,Exp066039,Exp059897,Exp059913,Exp066025,Exp059903,Exp061855,Exp059930,Exp067440,Exp066029,Exp063813,Exp063811,Exp058122,Exp059899,Exp066032,Exp068742,Exp056266,Exp068741,Exp068655,Exp059898,Exp068659,Exp063808,Exp068658,Exp057318,Exp068662,Exp058165,Exp058162,Exp058123,Exp066034,Exp058125,Exp059911,Exp058138,Exp058108,Exp058140,Exp064117,Exp068946,Exp075756,Exp075767,Exp070852,Exp075758,Exp066041,Exp067091,Exp067093,Exp068657,Exp067095,Exp066037,Exp075754
GOBP_T_CELL_HOMEOSTASIS,-0.194635247,-0.194741259,-0.123041171,-0.404011686,-0.409318791,-0.443579585,-0.399551033,-0.37879559,-0.444634927,-0.397863871,-0.415081525,-0.433046207,-0.449247965,-0.44767266,-0.457132858,-0.184063514,-0.459445682,0.242311102,-0.477890115,-0.442920991,-0.327653628,-0.172978549,0.265954879,0.448386496,-0.468401019,-0.034777352,-0.498355045,-0.451951245,-0.083901027,0.131886589,-0.326394786,-0.261564283,-0.348264718,0.292743328,-0.330559718,0.255941253,0.284938825,0.651866324,-0.287879007,0.19250686,0.01867723,0.079716494,0.380604433,0.375467065,-0.304113118,0.417971633,0.426721092,0.50527892,0.25580659,0.01954521,0.310382701,0.401105352,-0.084659527,-0.393061167,0.153925988,0.3283838,0.176798843,-0.498576559,0.18179225,-0.408917407,-0.274123019,-0.237324528,-0.068315665,0.337730096,-0.144876325,-0.191054787,-0.238468241,0.292050224,-0.37052148,-0.183903227,-0.226040431,-0.128621908,-0.446867699,-0.152179034,-0.114478165
GOBP_T_CELL_MEDIATED_IMMUNITY,-0.278288535,-0.278664523,-0.243235817,-0.177318444,-0.256754336,-0.221551473,-0.236989733,-0.234880166,-0.228539261,-0.259068397,-0.257823027,-0.156832966,-0.264496481,-0.28125325,-0.297838502,-0.079278416,-0.284803729,-0.294966444,-0.323033416,-0.293939954,-0.280536754,-0.298741901,0.013832427,-0.048290268,-0.290939336,-0.310830099,-0.284003039,-0.29811325,-0.188919396,-0.16033682,-0.186694957,-0.217253479,-0.114861924,0.150908858,0.15868228,0.055892492,0.300321526,0.026053034,-0.104804953,-0.13113817,0.051253794,0.054840536,0.30330253,0.170116887,-0.068504379,-0.128513229,0.057021997,0.006760503,-0.098640487,0.140186891,0.130322489,0.163201665,0.202847333,-0.022232456,0.206737365,0.333628738,0.121366953,-0.05076276,0.140322283,0.02441958,0.118016131,0.115274167,0.071385031,0.176725569,0.07236438,-0.263357165,-0.255067166,-0.18369694,-0.106740049,-0.241352529,-0.24415861,-0.125562232,-0.19398125,-0.204169448,-0.191953952
GOBP_T_CELL_MIGRATION,-0.063904762,0.091248761,-0.329551583,-0.26926382,-0.342472644,-0.383592232,-0.306800935,-0.310830873,-0.381013945,-0.43770953,-0.280022851,-0.377142148,-0.479036319,-0.406556292,-0.369280981,-0.016905255,-0.416560409,0.261288314,-0.384580399,-0.330561994,-0.20361212,0.033733864,0.392138991,0.426278885,-0.369010055,0.056250903,-0.418237875,-0.41572904,0.060494625,0.431364901,0.064691441,0.009933249,0.047210268,0.50782629,0.103882397,0.479456401,0.349015051,0.494479271,-0.015680324,0.287226409,0.239626604,0.347649953,0.506930137,0.366215679,0.046972869,0.375085385,0.418016875,0.201350973,0.534292484,0.259198098,0.289570504,0.259027155,-0.002167948,0.162331994,0.219346835,0.214839541,0.122073081,-0.041300864,0.103382996,-0.061638404,-0.143178855,0.281097855,0.268456632,0.319857536,0.09310156,-0.047327983,0.157704494,0.215356929,-0.0633293,0.092577144,-0.069529645,0.145860163,-0.227073487,0.096493849,0.184031975
GOBP_T_CELL_PROLIFERATION,-0.297020634,-0.240432976,-0.273742778,-0.278035048,-0.259726093,-0.292784026,-0.23191866,-0.284422487,-0.329157951,-0.27028311,-0.312817883,-0.198188319,-0.206156865,-0.209937069,-0.29830989,-0.100871474,-0.316520359,-0.026341768,-0.306325133,-0.262943516,-0.213237943,-0.034967996,0.144743361,0.267556868,-0.292112413,-0.073101385,-0.334173496,-0.337591962,-0.116401369,0.079663482,0.016490985,-0.076558985,-0.083247845,-0.022315685,-0.09061554,0.005930551,0.268732093,0.258403359,-0.078332311,0.121388855,0.254782835,0.10741196,0.289746169,0.054233619,-0.123488576,0.224966832,0.214854126,0.193182932,0.000570552,0.066200101,0.148759967,0.159359872,-0.124923456,0.008980407,0.087569922,0.418149511,0.038473231,-0.025790067,0.072243775,-0.081598819,0.000834883,-0.097458557,0.039334902,-0.008566618,-0.222796675,-0.054178675,-0.25277803,-0.009526894,-0.206732137,-0.236710393,-0.194936891,-0.255421042,-0.268520931,-0.189255236,-0.179398125
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,-0.290367643,-0.344776176,-0.257936086,-0.219847681,-0.329054146,-0.281928402,-0.297068344,-0.295276762,-0.296566103,-0.268141421,-0.249982818,-0.233687492,-0.245116781,-0.300802959,-0.266138079,-0.190872911,-0.284175963,-0.277666926,-0.294444244,-0.360696697,-0.179359523,-0.163619777,-0.023028194,-0.064725612,-0.307821758,-0.306383799,-0.289806291,-0.312563114,-0.097613925,-0.161078811,0.010909472,0.001929581,-0.03718497,0.110552172,0.067731075,0.041235006,0.10773268,0.064428986,0.0558646,0.190259126,0.05606741,0.088684062,0.19664549,0.281292103,-0.043324865,-0.084586017,0.03519482,0.093531148,0.109021844,-0.00675462,0.16923804,0.070322043,0.01443085,-0.060063543,-0.001491594,0.283624629,0.069250917,-0.065364167,0.075796947,-0.110776963,0.059358765,0.288835516,-0.021141471,-0.11915298,-0.129242074,-0.189161876,-0.314537253,0.101418452,-0.157083055,-0.210200908,-0.035596317,-0.192907136,-0.135637428,-0.196634804,-0.207901947
GOBP_T_CELL_SELECTION,-0.4479126,-0.322113913,-0.406679823,-0.396590431,-0.42099612,-0.377759707,-0.397671142,-0.389541298,-0.377531825,-0.431599356,-0.408494912,-0.45719688,-0.423101352,-0.426136628,-0.460603163,-0.138768289,-0.420779255,-0.442398511,-0.353627488,-0.278692997,-0.468304818,-0.505078683,-0.009143772,0.067688004,-0.459563259,-0.483066257,-0.434281304,-0.442421835,-0.123961859,-0.121261015,-0.084388852,0.048361653,-0.09822191,0.410099736,-0.019807576,-0.026848868,0.446301147,-0.300720795,0.181965481,0.187376761,-0.027515477,-0.059259387,0.097880296,0.201246806,0.060682676,-0.114299612,-0.326665698,0.27798437,-0.034735791,-0.165806951,0.310649282,0.086428775,0.05734728,0.138542782,-0.022097419,0.446096217,-0.067345808,-0.036692803,0.271203734,0.058732967,0.12218056,0.101296926,-0.040815859,0.136987202,-0.046182725,-0.489291026,-0.450848203,0.053623491,-0.444531127,-0.31221011,-0.397922147,-0.220112604,-0.284621645,-0.461957487,-0.351667967
GOBP_TAXIS,-0.00578931,0.040294111,0.087523741,0.067898176,0.080465709,0.122900397,0.135218594,0.100977754,0.108267317,0.105106975,0.065901169,0.152776995,-0.000168348,0.029683826,-0.045904776,0.061776631,-0.036595975,-0.000430669,-0.101299685,-0.022468739,-0.058612341,-0.138446591,0.068790852,0.131067065,0.016779016,-0.052347014,0.037515051,0.019030091,0.139194942,0.007352448,0.108037115,-0.00579496,0.133903093,-0.016869884,0.133798225,-0.020783436,-0.019023206,0.102111243,0.078831607,0.004449259,-0.024970776,0.036788976,0.00427799,0.004079916,0.088208725,-0.055089202,-0.052793696,-0.002823709,-0.007243872,-0.183760436,-0.178889799,-0.190258551,-0.277358885,-0.079534968,-0.178756613,-0.093125595,-0.125525328,-0.130710802,-0.05766816,-0.128970166,-0.126346597,-0.14422638,-0.151652027,-0.084860504,-0.107547273,-0.074156428,-0.103046568,-0.030368734,-0.136650951,-0.13314237,-0.135149503,-0.046043742,-0.168782704,-0.113067157,-0.104372244
GOBP_TELENCEPHALON_DEVELOPMENT,-0.004063352,-0.01134284,0.05145955,-0.041689919,-0.007421986,0.034918033,0.027345497,0.037373048,0.050325999,-0.030138308,0.094265869,0.001557444,0.066410383,0.091613844,-0.015044559,0.160061538,0.056125451,0.172735791,-0.051635839,0.071596043,-0.00492772,-0.019830199,0.160044954,0.161540821,0.030599986,-0.035593606,0.15754623,0.044238262,0.044252431,-0.024250826,0.145831847,-0.047289228,0.04874878,0.012503521,0.002928169,0.015955738,0.003683479,-0.019428079,0.242626205,0.081322256,0.173869317,-0.038179382,0.00759381,0.008089707,0.142744287,0.101101288,0.090881936,0.04734209,-0.071581856,0.055411068,0.094363183,0.080638203,0.080604996,-0.121040329,-0.134363193,0.120345685,-0.089202871,0.014554385,-0.0988016,0.048767529,-0.189454579,-0.15358956,-0.147631958,-0.00669137,-0.175076307,-0.110461274,-0.22693939,-0.128623327,-0.188193396,-0.181073271,-0.093853959,-0.237561427,-0.163734667,-0.041305668,-0.091294409
GOBP_TELOMERE_CAPPING,-0.561932267,-0.556727781,-0.349231123,-0.366827848,-0.356663077,-0.268893158,-0.359264213,-0.338342151,-0.281950723,-0.186077123,-0.008683111,-0.425421392,-0.219236441,-0.400310671,-0.081009913,-0.117841625,-0.21263563,0.048666721,-0.128042651,-0.218966227,-0.316015,-0.213576604,-0.517573521,-0.366060678,-0.251385846,-0.557047555,-0.204792181,-0.227957333,0.028356258,0.199072792,0.081916386,-0.000430086,0.144442531,0.016507137,0.04039778,0.10427462,0.098618765,0.124591755,0.088569478,0.268166938,0.307297779,-0.201311337,0.182349225,0.114819622,0.133859579,0.154328851,0.377504174,0.327292894,0.029348917,0.172101982,0.171250573,0.216447125,0.004955239,-0.189517474,-0.152378992,0.344213339,0.213365586,-0.215503237,-0.216064542,-0.133091916,-0.103474608,-0.202158629,0.086943422,0.066537038,-0.300069247,-0.478926511,-0.490669314,0.11490312,-0.479961047,-0.496487923,-0.527052289,-0.160245042,-0.331277592,-0.154298877,-0.418881166
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,-0.44913695,-0.515046155,-0.208250696,-0.257973295,-0.289357163,-0.252439216,-0.161603819,-0.257054761,-0.260723077,-0.156592447,-0.19875269,-0.300289845,-0.141207102,-0.232500132,0.094844801,-0.035489371,0.105766412,0.008847009,0.22124498,0.10524906,-0.128280877,-0.171642223,-0.230760264,-0.298590287,0.051098196,-0.087209621,0.054231593,0.079462431,0.376120954,0.219308907,0.23352722,0.328798185,0.289837111,0.191757231,0.344927825,0.261028372,0.04944009,0.309197671,0.324696774,0.176182623,-0.010295784,0.232425617,0.345241168,0.037887316,0.278545452,0.218545481,0.36730073,0.074418212,0.038767662,0.034541934,0.035956652,0.075302932,0.118354383,0.14061091,0.142709061,0.129003268,0.235780097,0.044194769,-0.301900902,0.040437008,-0.037490984,-0.166772212,0.191524761,0.012646895,-0.190227664,-0.184083657,-0.277700452,-0.219081191,-0.248595973,-0.207557198,-0.409487755,-0.05361686,-0.038805722,-0.242273927,-0.362212556
GOBP_TELOMERE_ORGANIZATION,-0.454544949,-0.413711106,-0.109505923,-0.195923297,-0.177272785,-0.20497889,-0.175212119,-0.188523067,-0.199246631,-0.239578459,-0.091923667,-0.262613789,-0.081986198,-0.173379276,-0.061759675,-0.210185306,0.027597702,0.007946817,0.120834944,-0.036578525,-0.226428226,-0.215438996,-0.243854675,-0.285261293,-0.033489506,-0.156987829,-0.001729901,0.014049893,0.126022828,0.113557363,0.19057635,0.184645099,0.214564827,0.139627599,0.162962449,0.134102071,0.113036832,0.179586317,0.150745099,0.132136134,0.156491742,0.033130785,0.32062511,-0.038190169,0.259772053,0.240475069,0.296956249,0.044467656,0.033799254,0.187843925,0.048399484,0.03261739,0.100911269,0.075611269,0.167499622,0.16975848,0.221501504,-0.035874504,-0.192992628,-0.025512185,-0.037969649,-0.118064991,0.202071731,-0.14656995,-0.146939977,-0.255983554,-0.382650228,-0.237877428,-0.326634548,-0.280062615,-0.427529164,-0.085833158,-0.245924946,-0.190050639,-0.383139919
GOBP_TEMPERATURE_HOMEOSTASIS,-0.232805744,-0.020430722,0.023091556,-0.095313376,-0.089145028,-0.025377537,-0.077768298,-0.04487999,-0.027646911,-0.124617254,-0.033763022,-0.038526693,-0.221940545,-0.122798438,-0.026633106,-0.148759081,-0.119918106,-0.084804178,-0.179489698,-0.227110194,-0.150811163,-0.26254914,0.140496434,-0.127206967,-0.163537636,0.09718594,-0.115464361,-0.140557714,0.211904514,0.269998654,0.280339063,0.163351179,0.252656417,0.334850448,0.297416143,0.295893692,0.201232201,0.217907519,0.216068015,0.056332584,0.246541686,0.103683273,0.349755741,0.154460536,0.267811937,0.169155832,-0.007140723,-0.044548864,0.27564577,0.160556633,0.059313984,0.252621389,-0.061795952,0.06375356,0.153617162,0.201324179,0.083507661,0.042945567,-0.048431027,0.140824931,0.014444196,0.148115874,0.101208912,-0.236054937,-0.052215292,0.015135407,-0.134846851,0.004970939,-0.171183666,-0.143598933,-0.229140618,-0.059457139,0.024001759,-0.084909858,-0.023883791
GOBP_TERMINATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION,-0.263102702,-0.258121648,-0.419633892,-0.423128662,-0.308049613,-0.385926104,-0.432401456,-0.411843719,-0.390947494,-0.46958876,-0.424662497,-0.489287226,-0.348790193,-0.440509122,-0.266676747,-0.456470914,-0.29730239,-0.171871622,-0.293982124,-0.263011026,-0.263632772,-0.184933385,0.1290765,0.276400437,-0.019866524,-0.258985438,-0.227243613,-0.250171965,0.007780256,0.376278421,0.02937999,0.207780076,0.011735404,0.310737826,0.01615497,0.200315075,0.346758,-0.121258438,0.02130186,0.523668333,0.263662715,0.278171988,0.092632144,0.252721931,-0.051478253,-0.124479301,0.181607958,0.423526094,0.258231623,0.156887847,-0.056868767,0.277478465,0.424366589,0.025300618,0.136107659,0.472734458,0.372651898,-0.174563449,0.17421126,0.21761933,0.169796414,0.324601244,0.289390267,-0.086713636,-0.050293391,-0.273301876,-0.281736626,0.320874239,-0.404388472,-0.280101571,-0.11254883,-0.186491462,-0.258814107,-0.221822383,-0.4043927
GOBP_TERPENOID_METABOLIC_PROCESS,0.643073569,0.642460934,0.612962143,0.683002428,0.628028334,0.636616319,0.71520751,0.657670319,0.710276962,0.713513484,0.626163706,0.577404838,0.592468556,0.619603665,0.4635182,0.552125642,0.514820263,3.31E-05,0.442857219,0.483351017,0.524284731,-0.092422379,0.131369275,-0.338286554,0.441934275,-0.401356391,0.498979076,0.67643148,0.264043186,-0.582320774,0.441350376,0.300212199,0.267729693,-0.539779445,0.25531976,-0.49208573,-0.490329569,-0.302695853,0.285357579,-0.620782512,-0.471598359,-0.613601954,-0.578015743,-0.626241802,0.468825136,-0.521795641,-0.572117515,-0.625632008,-0.504134544,-0.585491929,-0.545736555,-0.476791155,-0.517496574,0.025360403,-0.497945538,-0.63440108,-0.436578665,0.423855273,-0.260432006,-0.264745555,0.42844116,-0.553726677,-0.507135485,-0.530788694,-0.485865747,-0.297665805,0.419357566,-0.476626424,0.578165254,0.052323671,0.192250725,-0.366084682,0.553978395,-0.403365021,0.001533848
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS,-0.400342813,-0.416080002,-0.252720608,-0.24870414,-0.274216607,0.002276274,-0.143963496,-0.229206905,-0.138977688,3.03E-06,-0.233885282,0.150746346,-0.09272519,0.114659334,-0.043742109,-0.173075217,-0.087174916,-0.593108416,-0.34187519,-0.290650434,-0.191689358,-0.315893515,-0.03667765,-0.442540277,-0.345405643,-0.266533796,-0.309854778,-0.302393479,-0.479189156,-0.154083848,-0.335200825,-0.497135394,-0.372307735,-0.089525639,-0.343246555,-0.225250113,-0.142798234,-0.470910864,-0.097535952,-0.06839523,-0.416161146,-0.475939916,-0.271714075,0.268860176,-0.365573805,-0.384478914,-0.32661402,0.05621473,-0.392054652,0.387830563,0.182612329,0.358545002,0.144513037,0.092428999,-0.00447426,-0.192203353,0.159105372,-0.00344723,0.239923805,0.143420494,0.189653787,0.214123901,0.484257573,0.268022181,0.320979483,0.441132859,0.351233095,0.264033794,0.171576833,0.123276527,0.356682192,0.350276717,0.38133377,0.308083049,0.345791175
GOBP_THIOESTER_METABOLIC_PROCESS,-0.25308071,-0.278670835,-0.106429465,-0.097072994,-0.12654136,0.113272975,0.014217312,-0.083331924,0.086074594,0.117319124,-0.075096502,0.24347723,0.032051785,0.205734824,0.063697262,-0.094656258,0.029385739,-0.492424161,-0.184271131,-0.13313292,-0.018764706,-0.226243289,-0.021991705,-0.386657756,-0.192563874,-0.238430267,-0.158358482,-0.14010918,-0.362514196,-0.195865669,-0.197154242,-0.401050918,-0.230137698,-0.119981536,-0.205520737,-0.278352504,-0.211907794,-0.462446993,0.009694728,-0.163207404,-0.434215942,-0.465107891,-0.302373292,0.116135958,-0.22077582,-0.418071488,-0.358252744,0.082237633,-0.366737293,0.198603569,0.062481453,0.223606212,0.017872568,0.113462034,-0.097964349,-0.211366956,0.019891774,0.039338748,0.135380452,0.169670405,0.215576578,0.071529098,0.322184075,0.115669921,0.213272504,0.293250912,0.341006182,0.107510717,0.189456806,0.117655498,0.338336056,0.239502637,0.379099112,0.183198957,0.345854205
GOBP_THYMIC_T_CELL_SELECTION,-0.403609316,-0.172988886,-0.286597309,-0.287522216,-0.303077192,-0.24505806,-0.28494823,-0.268959353,-0.245588742,-0.31194347,-0.282841275,-0.357411044,-0.311348104,-0.296601013,-0.347521736,0.207297868,-0.294478795,-0.449289268,-0.170975774,-0.334988056,-0.386308127,-0.561658863,-0.01619092,0.239983267,-0.355580863,-0.643519941,-0.305869994,-0.317243593,0.028466791,-0.193668643,0.075715005,0.025973696,0.063335625,0.437062068,0.251791676,0.113829809,0.443266944,-0.283834368,0.230548098,-0.052831254,-0.150901109,0.080971743,0.339198485,-0.115587612,0.145232916,-0.296180266,-0.158094617,0.21675319,-0.020700343,-0.045438841,0.139785762,0.20148599,0.040570391,0.220909133,0.138841859,0.349029807,0.101438347,0.249134782,0.242589203,0.351480956,0.543482882,0.304201722,0.114390281,-0.217882872,-0.113157933,-0.659145129,-0.608383055,-0.107327348,-0.550961296,-0.355489505,-0.606174334,-0.406942586,-0.541021495,-0.64263552,-0.547473326
GOBP_THYMUS_DEVELOPMENT,-0.619117371,-0.622223004,-0.593524309,-0.54277429,-0.594488371,-0.5876162,-0.586474437,-0.589489615,-0.586610346,-0.404969603,-0.623626109,-0.513475304,-0.478612484,-0.648155251,-0.262536667,-0.355523148,-0.361607869,0.005915757,-0.28579818,-0.440788922,-0.255954123,-0.108335259,-0.25039743,0.049297788,-0.2869648,-0.502323791,-0.316434349,-0.335080746,0.008550025,0.399549767,0.008820006,0.021217769,-0.015550515,0.170333019,0.164888136,0.203736913,0.148765472,0.411783209,0.263034441,0.333331884,0.372243777,0.057912662,0.449541614,-0.031271861,-0.062542533,0.182359207,0.510126248,0.40326235,-0.02319367,0.143292141,0.197132346,0.265371584,-0.041093721,0.090465389,0.205131075,0.128624835,0.275958523,0.033789211,0.192118564,0.056451482,0.023105561,-0.014348654,0.028366138,0.553722139,0.049573217,-0.463163549,-0.532600065,0.288651778,-0.403340237,-0.374512893,-0.455642967,-0.452604099,-0.27646366,-0.510536146,-0.425247068
GOBP_TISSUE_HOMEOSTASIS,0.100205395,0.030707879,0.012238686,-0.017813409,-0.034324107,0.00687191,-0.016989795,-0.002157379,-0.005608598,-0.005014004,-0.043770334,-0.026148654,-0.09710489,-0.044269561,-0.102561877,-0.045597448,-0.029218276,0.122906966,-0.101056726,-0.104039616,0.053156923,0.042727865,0.130384009,0.164705497,-0.055302737,0.029971668,-0.072422599,0.054277604,-0.104726031,-0.14166292,-0.052819537,-0.065093005,-0.095968395,-0.032448401,-0.012634013,-0.117838112,-0.199828556,-0.00942058,0.025991309,-0.060808253,-0.159868931,-0.090673206,-0.07229178,-0.174363481,-0.083388593,-0.059504586,0.00510214,-0.056692349,0.01994866,0.167451599,0.005145057,-0.033607182,-0.113735407,-0.067295847,0.045869846,-0.092549509,0.132664475,0.033586464,0.089131366,-0.02361863,0.05652079,0.105641803,0.017388891,0.037079618,-0.132717711,0.047848554,-0.009656745,-0.008818581,-0.175991082,-0.123894641,-0.071584661,-0.102849383,-0.109419208,-0.203466735,0.018804968
GOBP_TISSUE_MIGRATION,-0.100314736,-0.111909425,0.025442617,-0.020808379,-0.011955553,-0.022788091,0.03188372,0.001515828,0.036566412,-0.020321386,-0.057611418,0.112900638,0.063769859,-0.021902673,-0.141167245,-0.244485452,-0.073448326,-0.0353583,-0.054647659,-0.074461025,-0.140810764,7.92E-05,-0.123891469,0.003821678,-0.003822607,-0.08368615,-0.000493735,-0.055219196,-0.128149118,0.221729627,-0.005294554,-0.03209937,-0.048992592,0.014056563,0.007553289,-0.080143989,0.083474178,-0.012688077,-0.035379086,-0.088478125,-0.121828779,-0.028266126,0.099897924,-0.090779222,0.021826196,-0.024826843,-0.108239396,-0.124460533,-0.025263797,0.004898172,-0.077104707,-0.124454312,-0.146289788,-0.075602752,0.019319036,-0.116300737,0.110131652,-0.073797488,0.117333763,0.024166782,-0.015519362,0.087794448,0.105668281,0.112727204,0.074165228,-0.02041951,-0.232817376,-0.211265535,-0.111423911,-0.19170626,-0.213131184,-0.117120938,-0.237869051,-0.266133855,-0.10419927
GOBP_TISSUE_MORPHOGENESIS,-0.042907517,0.065721012,0.04955948,0.038034294,0.053307653,-0.024164606,0.057905688,0.032087224,-0.01888926,0.046732867,-0.004573371,0.082133511,0.027901299,-0.011395808,-0.050969858,-0.038875954,-0.059027072,-0.057335896,0.027999584,-0.012278847,-0.113230349,0.047178846,-0.047406776,0.02221343,0.075184911,0.01480013,-0.005463163,0.014519129,-0.039379239,-0.021000573,0.053726556,0.044666563,0.072657955,-0.094274456,0.062286911,-0.039888491,-0.01245956,0.044544201,-0.106710318,-0.026291918,-0.021925084,0.034490821,-0.038149915,-0.050800136,0.00017356,0.050874141,-0.013477749,0.015018861,-0.040211091,-0.045887849,-0.07924111,-0.161965603,-0.040508764,-0.015997823,0.015884225,-0.17021602,-0.028966538,0.016424544,-0.006272493,-0.0373614,-0.106007749,-0.062004945,-0.04147174,-0.01109393,-0.160491658,-0.020925441,-0.128625936,-0.112976914,-0.076383428,-0.099110343,-0.064779144,-0.043183446,-0.117803557,-0.058779732,-0.101999002
