peak,symbol
11q13.1,SLC22A12
11q13.1,NRXN2
11q13.1,RASGRP2
11q13.1,PYGM
11q13.1,SF1
11q13.1,MAP4K2
11q13.1,MEN1
11q13.1,CDC42BPG
11q13.1,EHD1
11q13.1,ATG2A
11q13.1,MIR192
11q13.1,MIR194-2HG
11q13.1,MIR194-2
11q13.1,MIR6749
11q13.1,MIR6750
11q13.1,PPP2R5B
11q13.1,GPHA2
11q13.1,MAJIN
11q13.1,BATF2
11q13.1,ARL2-SNX15
11q13.1,ARL2
11q13.1,MIR6879
11q13.1,SNX15
11q13.1,NAALADL1
11q13.1,SAC3D1
11q13.1,CDCA5
11q13.1,ZFPL1
11q13.1,TMEM262
11q13.1,VPS51
11q13.1,TM7SF2
11q13.1,FAU
11q13.1,MRPL49
11q13.1,ZNHIT2
11q13.1,MIR6751
11q13.1,SYVN1
11q13.1,SPDYC
11q13.1,CAPN1
11q13.1,SLC22A20
11q13.1,POLA2
11q13.1,CDC42EP2
11q13.1,DPF2
11q13.1,TIGD3
11q13.1,SLC25A45
11q13.1,FRMD8
11q13.1,NEAT1
11q13.1,MIR612
11q13.1,MALAT1
11q13.1,SCYL1
11q13.1,LTBP3
11q13.1,SSSCA1-AS1
11q13.1,SSSCA1
11q13.1,FAM89B
11q13.1,EHBP1L1
11q13.1,KCNK7
11q13.1,MAP3K11
11q13.1,PCNX3
11q13.1,MIR4690
11q13.1,SIPA1
11q13.1,MIR4489
11q13.1,RELA
11q13.1,KAT5
11q13.1,RNASEH2C
11q13.1,AP5B1
11q13.1,OVOL1-AS1
11q13.1,OVOL1
11q13.1,SNX32
11q13.1,CFL1
11q13.1,MUS81
11q13.1,EFEMP2
11q13.1,CTSW
11q13.1,CCDC85B
11q13.1,FIBP
11q13.1,FOSL1
11q13.1,C11orf68
11q13.1,DRAP1
11q13.1,TSGA10IP
11q13.1,SART1
11q13.1,EIF1AD
11q13.1,BANF1
11q13.1,CST6
11q13.1,CATSPER1
11q13.1,GAL3ST3
11q13.1,SF3B2
11q13.1,PACS1
11q13.2,KLC2
11q13.2,RAB1B
11q13.2,CNIH2
11q13.2,TMEM151A
11q13.2,YIF1A
11q13.2,CD248
11q13.2,BRMS1
11q13.2,RIN1
11q13.2,B4GAT1
11q13.2,LOC102724064
11q13.2,SLC29A2
11q13.2,NPAS4
11q13.2,MRPL11
11q13.2,PELI3
11q13.2,LOC101928069
11q13.2,DPP3
11q13.2,BBS1
11q13.2,ACTN3
11q13.2,ZDHHC24
11q13.2,CTSF
11q13.2,CCDC87
11q13.2,CCS
11q13.2,RBM14-RBM4
11q13.2,RBM14
11q13.2,RBM4
11q13.2,RBM4B
11q13.2,SPTBN2
11q13.2,C11orf80
11q13.2,PC
11q13.2,RCE1
11q13.2,LRFN4
11q13.2,MIR3163
11q13.2,C11orf86
11q13.2,SYT12
11q13.2,MIR6860
11q13.2,RHOD
11q13.2,KDM2A
11q13.2,GRK2
11q13.2,ANKRD13D
11q13.2,SSH3
11q13.2,LOC100130987
11q13.2,POLD4
11q13.2,CLCF1
11q13.2,RAD9A
11q13.2,PPP1CA
11q13.2,TBC1D10C
11q13.2,CARNS1
11q13.2,RPS6KB2
11q13.2,PTPRCAP
11q13.2,CORO1B
11q13.2,CABP4
11q13.2,GPR152
11q13.2,TMEM134
11q13.2,AIP
11q13.2,MIR6752
11q13.2,PITPNM1
11q13.2,CDK2AP2
11q13.2,CABP2
11q13.2,GSTP1
11q13.2,C11orf72
11q13.2,NDUFV1
11q13.2,DOC2GP
11q13.2,NUDT8
11q13.2,TBX10
11q13.2,ACY3
11q13.2,ALDH3B2
11q13.2,FAM86C2P
11q13.2,UNC93B1
11q13.2,ALDH3B1
11q13.2,MIR4691
11q13.2,MIR7113
11q13.2,NDUFS8
11q13.2,TCIRG1
11q13.2,MIR6753
11q13.2,CHKA
11q13.2,KMT5B
11q13.2,C11orf24
11q13.2,LRP5
11q13.2,PPP6R3
11q13.2,GAL
11q13.3,TESMIN
11q13.3,CPT1A
11q13.3,MRPL21
11q13.3,IGHMBP2
11q13.3,MRGPRD
11q13.3,MRGPRF
11q13.3,MRGPRF-AS1
11q13.3,TPCN2
11q13.3,MIR3164
11q13.3,LOC338694
11q13.3,MYEOV
11q13.3,LOC102724265
11q13.3,LINC01488
11q13.3,CCND1
11q13.3,ORAOV1
11q13.3,FGF19
11q13.3,FGF4
11q13.3,FGF3
11q13.3,ANO1-AS2
11q13.3,LOC101928443
11q13.3,ANO1
11q13.3,FADD
11q13.3,PPFIA1
11q13.3,MIR548K
11q13.3,CTTN
11q13.3,SHANK2
11q13.4,SHANK2-AS1
11q13.4,SHANK2-AS3
11q13.4,MIR3664
11q13.4,FLJ42102
11q13.4,DHCR7
11q13.4,NADSYN1
11q13.4,MIR6754
11q13.4,KRTAP5-7
11q13.4,KRTAP5-8
11q13.4,KRTAP5-9
11q13.4,KRTAP5-10
11q13.4,KRTAP5-11
11q13.4,FAM86C1
11q13.4,ALG1L9P
11q13.4,ZNF705E
11q13.4,DEFB108B
11q13.4,LOC100133315
11q13.4,LOC100129216
11q13.4,RNF121
11q13.4,IL18BP
11q13.4,NUMA1
11q13.4,LOC100128494
11q13.4,MIR3165
11q13.4,LRTOMT
11q13.4,LAMTOR1
11q13.4,ANAPC15
11q13.4,FOLR3
11q13.4,FOLR1
11q13.4,FOLR2
11q13.4,INPPL1
11q13.4,PHOX2A
11q13.4,CLPB
11q13.4,LINC01537
11q13.4,PDE2A
11q13.4,MIR139
11q13.4,ARAP1
11q13.4,STARD10
11q13.4,MIR4692
11q13.4,ATG16L2
11q13.4,FCHSD2
11q13.4,MIR4459|chr11
11q13.4,P2RY2
11q13.4,P2RY6
11q13.4,ARHGEF17
11q13.4,RELT
11q13.4,FAM168A
11q13.4,PLEKHB1
11q13.4,RAB6A
11q13.4,MRPL48
11q13.4,COA4
11q13.4,PAAF1
11q13.4,DNAJB13
11q13.4,UCP2
11q13.4,UCP3
11q13.4,C2CD3
11q13.4,PPME1
11q13.4,P4HA3
11q13.4,LOC101928580
11q13.4,PGM2L1
11q13.4,MIR548AL
11q13.4,KCNE3
11q13.4,LIPT2
11q13.4,LOC100287896
11q13.4,POLD3
11q13.4,CHRDL2
11q13.4,MIR4696
11q13.4,RNF169
11q13.4,XRRA1
11q13.4,SPCS2
11q13.4,NEU3
11q13.4,OR2AT4
11q13.4,SLCO2B1
11q13.4,TPBGL
11q13.4,ARRB1
11q13.4,MIR326
11q13.4,RPS3
11q13.4,SNORD15A
11q13.4,SNORD15B
11q13.4,KLHL35
11q13.4,GDPD5
11q13.5,SERPINH1
11q13.5,MAP6
11q13.5,MOGAT2
11q13.5,LOC283214
11q13.5,DGAT2
11q13.5,UVRAG
11q13.5,WNT11
11q13.5,THAP12
11q13.5,LOC100506127
11q13.5,EMSY
11q13.5,LRRC32
11q13.5,GUCY2EP
11q13.5,LOC101928837
11q13.5,TSKU
11q13.5,ACER3
11q13.5,B3GNT6
11q13.5,CAPN5
11q13.5,OMP
11q13.5,MYO7A
11q13.5,GDPD4
11q13.5,PAK1
11q14.1,LOC646029
11q14.1,AQP11
11q14.1,CLNS1A
11q14.1,RSF1
11q14.1,AAMDC
11q14.1,INTS4
11q14.1,KCTD14
11q14.1,NDUFC2-KCTD14
11q14.1,NDUFC2
11q14.1,THRSP
11q14.1,ALG8
11q14.1,KCTD21-AS1
11q14.1,KCTD21
11q14.1,USP35
11q14.1,GAB2
11q14.1,LOC101928865
11q14.1,NARS2
11q14.1,LOC101928896
11q14.1,TENM4
11q14.1,MIR708
11q14.1,MIR5579
11q14.1,LOC101928944
11q14.1,MIR4300HG
11q14.1,MIR4300
11q14.1,FAM181B
11q14.1,PRCP
11q14.1,DDIAS
11q14.1,RAB30
11q14.1,SNORA70E
11q14.1,RAB30-AS1
11q14.1,PCF11
11q14.1,PCF11-AS1
11q14.1,ANKRD42
11q14.1,CCDC90B
11q14.1,DLG2
11q14.1,TMEM126B
11q14.1,TMEM126A
11q14.1,CREBZF
11q14.1,CCDC89
11q14.1,SYTL2
11q14.1,CCDC83
11q14.2,PICALM
11q14.2,EED
11q14.2,MIR6755
11q14.2,HIKESHI
11q14.2,CCDC81
11q14.2,ME3
11q14.2,PRSS23
11q14.2,OR7E2P
11q14.2,FZD4
11q14.2,LOC100506368
11q14.2,TMEM135
11q14.2,LOC105369423
11q14.2,RAB38
11q14.2,MIR3166
11q14.2,CTSC
11q14.2,GRM5-AS1
11q14.2,GRM5
11q14.3,TYR
11q14.3,NOX4
11q14.3,FOLH1B
11q14.3,TRIM77
11q14.3,TRIM49
11q14.3,TRIM53AP
11q14.3,TRIM64B
11q14.3,TRIM49C
11q14.3,TRIM49D1
11q14.3,TRIM49D2
11q14.3,TRIM64
11q14.3,UBTFL1
11q14.3,NAALAD2
11q14.3,CHORDC1
11q14.3,DISC1FP1
11q14.3,MIR4490
11q14.3,MIR1261
11q14.3,FAT3
11q14.3,LOC105369431
11q14.3,MTNR1B
11q21,SLC36A4
11q21,DEUP1
11q21,SMCO4
11q21,CEP295
11q21,SCARNA9
11q21,SNORA25
11q21,SNORA32
11q21,MIR1304
11q21,SNORA18
11q21,SNORA1
11q21,SNORA40
11q21,SNORA8
11q21,SNORD5
11q21,SNORD6
11q21,TAF1D
11q21,C11orf54
11q21,MED17
11q21,VSTM5
11q21,HEPHL1
11q21,PANX1
11q21,IZUMO1R
11q21,GPR83
11q21,MRE11A
11q21,MIR548L
11q21,ANKRD49
11q21,C11orf97
11q21,FUT4
11q21,LOC105369438
11q21,PIWIL4
11q21,AMOTL1
11q21,CWC15
11q21,KDM4D
11q21,KDM4E
11q21,SRSF8
11q21,ENDOD1
11q21,LOC101929295
11q21,SESN3
11q21,LOC100129203
11q21,FAM76B
11q21,CEP57
11q21,MTMR2
11q21,MAML2
11q21,MIR1260B
11q21,CCDC82
11q21,JRKL
11q21,JRKL-AS1
11q21,LOC105369443
11q22.1,CNTN5
11q22.1,LOC100128386
11q22.1,ARHGAP42
11q22.1,TMEM133
11q22.1,PGR
11q22.1,LOC101054525
11q22.1,TRPC6
11q22.1,MIR3920
11q22.1,ANGPTL5
11q22.1,CEP126
11q22.1,C11orf70
11q22.1,YAP1
11q22.2,BIRC3
11q22.2,BIRC2
11q22.2,TMEM123
11q22.2,LOC101928424
11q22.2,LOC102723838
11q22.2,MMP7
11q22.2,MMP20
11q22.2,MMP27
11q22.2,MMP8
11q22.2,MMP10
11q22.2,WTAPP1
11q22.2,MMP1
11q22.2,MMP3
11q22.2,MMP12
11q22.2,MMP13
11q22.3,DCUN1D5
11q22.3,DYNC2H1
11q22.3,MIR4693
11q22.3,PDGFD
11q22.3,DDI1
11q22.3,MIR7641-1
11q22.3,LOC102723895
11q22.3,CASP12
11q22.3,LOC643733
11q22.3,CASP4
11q22.3,CASP5
11q22.3,CASP1
11q22.3,CARD16
11q22.3,CASP1P2
11q22.3,CARD17
11q22.3,CARD18
11q22.3,GRIA4
11q22.3,MSANTD4
11q22.3,KBTBD3
11q22.3,AASDHPPT
11q22.3,LOC105369473
11q22.3,LOC101928535
11q22.3,GUCY1A2
11q22.3,CWF19L2
11q22.3,ALKBH8
11q22.3,ELMOD1
11q22.3,LOC643923
11q22.3,SLN
11q22.3,SLC35F2
11q22.3,RAB39A
11q22.3,CUL5
11q22.3,ACAT1
11q22.3,NPAT
11q22.3,ATM
11q22.3,C11orf65
11q22.3,KDELC2
11q22.3,EXPH5
11q22.3,DDX10
11q22.3,C11orf87
11q22.3,ZC3H12C
11q22.3,RDX
11q22.3,FDX1
11q22.3,LOC105369486
11q22.3,ARHGAP20
11q23.1,C11orf53
11q23.1,COLCA1
11q23.1,COLCA2
11q23.1,MIR4491
11q23.1,POU2AF1
11q23.1,LOC100132078
11q23.1,BTG4
11q23.1,C11orf88
11q23.1,MIR34B
11q23.1,MIR34C
11q23.1,LAYN
11q23.1,SIK2
11q23.1,PPP2R1B
11q23.1,ALG9
11q23.1,C11orf1
11q23.1,FDXACB1
11q23.1,CRYAB
11q23.1,C11orf52
11q23.1,HSPB2-C11orf52
11q23.1,HSPB2
11q23.1,DIXDC1
11q23.1,DLAT
11q23.1,PIH1D2
11q23.1,C11orf57
11q23.1,TIMM8B
11q23.1,SDHD
11q23.1,IL18
11q23.1,TEX12
11q23.1,BCO2
11q23.1,PTS
11q23.1,PLET1
11q23.1,LOC100132686
11q23.1,LOC101928823
11q23.2,LOC101928847
11q23.1,LOC283140
11q23.1,LOC387810
11q23.2,NCAM1
11q23.2,NCAM1-AS1
11q23.2,TTC12
11q23.2,ANKK1
11q23.2,DRD2
11q23.2,MIR4301
11q23.2,TMPRSS5
11q23.2,ZW10
11q23.2,CLDN25
11q23.2,USP28
11q23.2,HTR3B
11q23.2,HTR3A
11q23.2,ZBTB16
11q23.2,NNMT
11q23.2,LOC101928940
11q23.2,C11orf71
11q23.2,RBM7
11q23.2,REXO2
11q23.2,NXPE1
11q23.2,NXPE4
11q23.3,NXPE2
11q23.3,CADM1
11q23.3,LOC105369509
11q23.3,LOC105369507
11q23.3,LOC101928985
11q23.3,LINC00900
11q23.3,LOC101929011
11q23.3,BUD13
11q23.3,ZPR1
11q23.3,APOA5
11q23.3,APOA4
11q23.3,APOA1-AS
11q23.3,APOA1
11q23.3,APOC3
11q23.3,SIK3
11q23.3,PAFAH1B2
11q23.3,SIDT2
11q23.3,LOC100652768
11q23.3,TAGLN
11q23.3,PCSK7
11q23.3,RNF214
11q23.3,BACE1-AS
11q23.3,BACE1
11q23.3,CEP164
11q23.3,DSCAML1
11q23.3,FXYD2
11q23.3,FXYD6-FXYD2
11q23.3,FXYD6
11q23.3,TMPRSS13
11q23.3,IL10RA
11q23.3,TMPRSS4-AS1
11q23.3,TMPRSS4
11q23.3,SCN4B
11q23.3,SCN2B
11q23.3,JAML
11q23.3,MPZL3
11q23.3,MPZL2
11q23.3,CD3E
11q23.3,CD3D
11q23.3,CD3G
11q23.3,UBE4A
11q23.3,LOC100131626
11q23.3,ATP5L
11q23.3,KMT2A
11q23.3,LOC101929089
11q23.3,TTC36
11q23.3,TMEM25
11q23.3,IFT46
11q23.3,ARCN1
11q23.3,PHLDB1
11q23.3,MIR6716
11q23.3,TREH
11q23.3,DDX6
11q23.3,CXCR5
11q23.3,BCL9L
11q23.3,MIR4492
11q23.3,UPK2
11q23.3,FOXR1
11q23.3,CCDC84
11q23.3,RPL23AP64
11q23.3,RPS25
11q23.3,MIR3656
11q23.3,TRAPPC4
11q23.3,SLC37A4
11q23.3,HYOU1
11q23.3,VPS11
11q23.3,HMBS
11q23.3,DPAGT1
11q23.3,H2AFX
11q23.3,C2CD2L
11q23.3,HINFP
11q23.3,ABCG4
11q23.3,NLRX1
11q23.3,PDZD3
11q23.3,CCDC153
11q23.3,CBL
11q23.3,MCAM
11q23.3,MIR6756
11q23.3,C1QTNF5
11q23.3,RNF26
11q23.3,USP2
11q23.3,USP2-AS1
11q23.3,THY1
11q23.3,NECTIN1
11q23.3,LOC102724301
11q23.3,TRIM29
11q23.3,OAF
11q23.3,POU2F3
11q23.3,LOC649133
11q23.3,TMEM136
11q23.3,ARHGEF12
11q23.3,GRIK4
11q23.3,LOC105369532
11q23.3,LOC101929227
11q23.3,LOC101929208
11q23.3,TBCEL
11q23.3,TECTA
11q23.3,SC5D
11q24.1,SORL1
11q24.1,MIR100HG
11q24.1,MIR125B1
11q24.1,BLID
11q24.1,MIRLET7A2
11q24.1,MIR100
11q24.1,UBASH3B
11q24.1,CRTAM
11q24.1,C11orf63
11q24.1,BSX
11q24.1,HSPA8
11q24.1,LOC341056
11q24.1,SNORD14C
11q24.1,SNORD14D
11q24.1,SNORD14E
11q24.1,CLMP
11q24.1,MIR4493
11q24.1,GRAMD1B
11q24.1,SCN3B
11q24.1,ZNF202
11q24.1,OR6X1
11q24.1,OR6M1
11q24.1,TMEM225
11q24.1,OR8D4
11q24.1,OR4D5
11q24.1,OR6T1
11q24.1,OR10S1
11q24.2,OR10G4
11q24.2,OR10G9
11q24.2,OR10G8
11q24.2,OR10G7
11q24.2,VWA5A
11q24.2,OR8G2
11q24.2,OR8G1
11q24.2,OR8G5
11q24.2,OR8D1
11q24.2,OR8D2
11q24.2,OR8B2
11q24.2,OR8B3
11q24.2,OR8B4
11q24.2,OR8B8
11q24.2,OR8B12
11q24.2,OR8A1
11q24.2,PANX3
11q24.2,TBRG1
11q24.2,MIR7641-2|chr11
11q24.2,SIAE
11q24.2,SPA17
11q24.2,NRGN
11q24.2,VSIG2
11q24.2,ESAM
11q24.2,LOC101929340
11q24.2,MSANTD2
11q24.2,LOC100507283
11q24.2,ROBO3
11q24.2,ROBO4
11q24.2,HEPACAM
11q24.2,HEPN1
11q24.2,CCDC15
11q24.2,SLC37A2
11q24.2,TMEM218
11q24.2,PKNOX2-AS1
11q24.2,PKNOX2
11q24.2,FEZ1
11q24.2,LOC403312
11q24.2,EI24
11q24.2,STT3A-AS1
11q24.2,STT3A
11q24.2,CHEK1
11q24.2,ACRV1
11q24.2,PATE1
11q24.2,PATE2
11q24.2,PATE3
11q24.2,PATE4
11q24.2,HYLS1
11q24.2,PUS3
11q24.2,DDX25
11q24.2,CDON
11q24.2,RPUSD4
11q24.2,FAM118B
11q24.2,FOXRED1
11q24.2,SRPRA
11q24.2,TIRAP
11q24.2,DCPS
11q24.2,ST3GAL4-AS1
11q24.2,ST3GAL4
11q24.2,KIRREL3
11q24.2,LOC101929427
11q24.2,KIRREL3-AS2
11q24.2,MIR3167
11q24.2,KIRREL3-AS3
11q24.2,LOC101929473
11q24.2,LOC101929497
11q24.3,ETS1
11q24.3,LOC101929517
11q24.3,MIR6090
11q24.3,LOC101929538
11q24.3,FLI1
11q24.3,SENCR
11q24.3,KCNJ1
11q24.3,C11orf45
11q24.3,KCNJ5
11q24.3,TP53AIP1
11q24.3,ARHGAP32
11q24.3,BARX2
11q24.3,LINC01395
11q24.3,TMEM45B
11q24.3,NFRKB
11q24.3,PRDM10
11q24.3,LINC00167
11q24.3,APLP2
11q24.3,ST14
11q24.3,ZBTB44
11q24.3,ADAMTS8
11q24.3,ADAMTS15
11q24.3,MIR8052
11q24.3,C11orf44
11q24.3,LOC100507431
11q24.3,LOC103611081
11q24.3,SNX19
11q25,NTM
11q25,LOC101929653
11q25,NTM-AS1
11q25,NTM-IT
11q25,OPCML
11q25,LOC646522
11q25,SPATA19
11q25,MIR4697HG
11q25,MIR4697
11q25,IGSF9B
11q25,LOC100128239
11q25,JAM3
11q25,NCAPD3
11q25,VPS26B
11q25,ACAD8
11q25,THYN1
11q25,GLB1L3
11q25,GLB1L2
11q25,B3GAT1
11q25,LOC283177
11q25,LOC100507548
12p13.33,FAM138D|chr12
12p13.33,LOC100288778
12p13.33,IQSEC3
12p13.33,LOC574538
12p13.33,SLC6A12
12p13.33,LOC101929384
12p13.33,SLC6A13
12p13.33,LOC102723544
12p13.33,KDM5A
12p13.33,CCDC77
12p13.33,B4GALNT3
12p13.33,NINJ2
12p13.33,LOC105369595
12p13.33,LOC100049716
12p13.33,WNK1
12p13.33,RAD52
12p13.33,ERC1
12p13.33,LINC00942
12p13.33,FBXL14
12p13.33,WNT5B
12p13.33,MIR3649
12p13.33,ADIPOR2
12p13.33,CACNA2D4
12p13.33,LRTM2
12p13.33,LINC00940
12p13.33,DCP1B
12p13.33,CACNA1C-IT2
12p13.33,CACNA1C
12p13.33,CACNA1C-AS4
12p13.33,CACNA1C-IT3
12p13.33,CACNA1C-AS2
12p13.33,CACNA1C-AS1
12p13.33,LOC283440
12p13.33,FKBP4
12p13.33,ITFG2
12p13.33,NRIP2
12p13.33,LOC100507424
12p13.33,FOXM1
12p13.33,RHNO1
12p13.33,TULP3
12p13.33,TEAD4
12p13.33,TSPAN9
12p13.32,PRMT8
12p13.32,THCAT155
12p13.32,CRACR2A
12p13.32,PARP11
12p13.32,CCND2-AS1
12p13.32,CCND2
12p13.32,TIGAR
12p13.32,FGF23
12p13.32,FGF6
12p13.32,C12orf4
12p13.32,RAD51AP1
12p13.32,DYRK4
12p13.32,AKAP3
12p13.32,NDUFA9
12p13.32,LOC101929549
12p13.32,GALNT8
12p13.32,KCNA6
12p13.32,KCNA1
12p13.32,KCNA5
12p13.32,LOC101929584
12p13.31,NTF3
12p13.31,ANO2
12p13.31,VWF
12p13.31,CD9
12p13.31,PLEKHG6
12p13.31,TNFRSF1A
12p13.31,SCNN1A
12p13.31,LTBR
12p13.31,CD27-AS1
12p13.31,CD27
12p13.31,TAPBPL
12p13.31,VAMP1
12p13.31,MRPL51
12p13.31,NCAPD2
12p13.31,SCARNA10
12p13.31,GAPDH
12p13.31,IFFO1
12p13.31,NOP2
12p13.31,CHD4
12p13.31,SCARNA11
12p13.31,LPAR5
12p13.31,ACRBP
12p13.31,ING4
12p13.31,ZNF384
12p13.31,PIANP
12p13.31,COPS7A
12p13.31,MLF2
12p13.31,PTMS
12p13.31,LAG3
12p13.31,CD4
12p13.31,GPR162
12p13.31,P3H3
12p13.31,CDCA3
12p13.31,GNB3
12p13.31,USP5
12p13.31,LOC105369632
12p13.31,SPSB2
12p13.31,TPI1
12p13.31,DSTNP2
12p13.31,RPL13P5
12p13.31,LRRC23
12p13.31,ENO2
12p13.31,ATN1
12p13.31,C12orf57
12p13.31,PTPN6
12p13.31,RNU7-1
12p13.31,LOC105369635
12p13.31,MIR200C
12p13.31,MIR141
12p13.31,PHB2
12p13.31,SCARNA12
12p13.31,EMG1
12p13.31,LPCAT3
12p13.31,C1S
12p13.31,C1R
12p13.31,C1RL
12p13.31,C1RL-AS1
12p13.31,RBP5
12p13.31,CLSTN3
12p13.31,PEX5
12p13.31,ACSM4
12p13.31,CD163L1
12p13.31,CD163
12p13.31,APOBEC1
12p13.31,GDF3
12p13.31,DPPA3
12p13.31,CLEC4C
12p13.31,NANOGNB
12p13.31,NANOG
12p13.31,SLC2A14
12p13.31,SLC2A3
12p13.31,FOXJ2
12p13.31,C3AR1
12p13.31,NECAP1
12p13.31,CLEC4A
12p13.31,POU5F1P3
12p13.31,ZNF705A
12p13.31,FAM66C
12p13.31,FAM90A1
12p13.31,FAM86FP
12p13.31,LOC101927905
12p13.31,LINC00937
12p13.31,CLEC6A
12p13.31,CLEC4D
12p13.31,CLEC4E
12p13.31,AICDA
12p13.31,MFAP5
12p13.31,RIMKLB
12p13.31,A2ML1
12p13.31,PHC1
12p13.31,M6PR
12p13.31,KLRG1
12p13.31,LINC00612
12p13.31,A2M-AS1
12p13.31,A2M
12p13.31,PZP
12p13.31,A2MP1
12p13.31,MIR1244-1|chr12
12p13.31,MIR1244-2|chr12
12p13.31,MIR1244-3|chr12
12p13.31,hsa-mir-1244-3
12p13.31,LINC00987
12p13.31,LOC642846
12p13.31,DDX12P
12p13.31,LOC101928030
12p13.31,LOC101930452
12p13.31,KLRB1
12p13.31,LOC374443
12p13.31,CLEC2D
12p13.31,CLECL1
12p13.31,CD69
12p13.31,KLRF1
12p13.31,CLEC2B
12p13.31,KLRF2
12p13.31,CLEC2A
12p13.31,LOC100506159
12p13.31,CLEC12A
12p13.31,LOC400002
12p13.31,CLEC1B
12p13.2,CLEC12B
12p13.2,LOC102724020
12p13.2,CLEC9A
12p13.2,CLEC1A
12p13.2,CLEC7A
12p13.2,OLR1
12p13.2,TMEM52B
12p13.2,GABARAPL1
12p13.2,KLRD1
12p13.2,LOC101928100
12p13.2,KLRC4-KLRK1
12p13.2,KLRK1
12p13.2,KLRC4
12p13.2,KLRC3
12p13.2,KLRC2
12p13.2,KLRC1
12p13.2,KLRA1P
12p13.2,MAGOHB
12p13.2,STYK1
12p13.2,YBX3
12p13.2,LOC101928162
12p13.2,TAS2R7
12p13.2,TAS2R8
12p13.2,TAS2R9
12p13.2,TAS2R10
12p13.2,PRH1-PRR4
12p13.2,PRR4
12p13.2,PRH1
12p13.2,TAS2R13
12p13.2,PRH1-TAS2R14
12p13.2,PRH2
12p13.2,TAS2R14
12p13.2,TAS2R50
12p13.2,TAS2R20
12p13.2,TAS2R19
12p13.2,TAS2R31
12p13.2,TAS2R46
12p13.2,TAS2R43
12p13.2,TAS2R30
12p13.2,SMIM10L1
12p13.2,TAS2R42
12p13.2,PRB3
12p13.2,PRB4
12p13.2,PRB1
12p13.2,PRB2
12p13.2,LINC01252
12p13.2,ETV6
12p13.2,BCL2L14
12p13.2,LRP6
12p13.2,MANSC1
12p13.2,BORCS5
12p13.2,LOH12CR2
12p13.2,DUSP16
12p13.1,CREBL2
12p13.1,GPR19
12p13.1,CDKN1B
12p13.1,APOLD1
12p13.1,MIR613
12p13.1,DDX47
12p13.1,RPL13AP20
12p13.1,GPRC5A
12p13.1,MIR614
12p13.1,GPRC5D
12p13.1,HEBP1
12p13.1,LOC100506314
12p13.1,HTR7P1
12p13.1,FAM234B
12p13.1,MIR7641-2|chr12
12p13.1,GSG1
12p13.1,EMP1
12p13.1,LINC01559
12p13.1,GRIN2B
12p13.1,ATF7IP
12p13.1,PLBD1
12p13.1,PLBD1-AS1
12p12.3,GUCY2C
12p12.3,H2AFJ
12p12.3,HIST4H4
12p12.3,WBP11
12p12.3,C12orf60
12p12.3,SMCO3
12p12.3,ART4
12p12.3,MGP
12p12.3,ERP27
12p12.3,ARHGDIB
12p12.3,PDE6H
12p12.3,LINC01489
12p12.3,RERG
12p12.3,RERG-AS1
12p12.3,PTPRO
12p12.3,EPS8
12p12.3,STRAP
12p12.3,DERA
12p12.3,SLC15A5
12p12.3,MGST1
12p12.3,LMO3
12p12.3,SKP1P2
12p12.3,MIR3974
12p12.3,RERGL
12p12.3,PIK3C2G
12p12.3,PLCZ1
12p12.3,CAPZA3
12p12.3,PLEKHA5
12p12.3,AEBP2
12p12.2,LOC100506393
12p12.2,PDE3A
12p12.2,SLCO1C1
12p12.2,SLCO1B3
12p12.2,SLCO1B7
12p12.1,SLCO1B1
12p12.1,SLCO1A2
12p12.1,IAPP
12p12.1,PYROXD1
12p12.1,RECQL
12p12.1,GOLT1B
12p12.1,SPX
12p12.1,GYS2
12p12.1,LDHB
12p12.1,KCNJ8
12p12.1,ABCC9
12p12.1,CMAS
12p12.1,ST8SIA1
12p12.1,C2CD5
12p12.1,LOC105369691
12p12.1,ETNK1
12p12.1,LOC101928441
12p12.1,SOX5
12p12.1,MIR920
12p12.1,LOC101928471
12p12.1,LINC00477
12p12.1,BCAT1
12p12.1,C12orf77
12p12.1,LOC645177
12p12.1,LRMP
12p12.1,CASC1
12p12.1,ETFRF1
12p12.1,KRAS
12p12.1,LMNTD1
12p12.1,MIR4302
12p12.1,RASSF8-AS1
12p12.1,RASSF8
12p12.1,BHLHE41
12p12.1,SSPN
12p11.23,ITPR2
12p11.23,ASUN
12p11.23,FGFR1OP2
12p11.23,TM7SF3
12p11.23,MED21
12p11.23,C12orf71
12p11.23,STK38L
12p11.23,ARNTL2
12p11.23,ARNTL2-AS1
12p11.23,SMCO2
12p11.23,PPFIBP1
12p11.22,REP15
12p11.22,MRPS35
12p11.22,MANSC4
12p11.22,KLHL42
12p11.22,PTHLH
12p11.22,CCDC91
12p11.22,FAR2
12p11.22,LOC100506606
12p11.22,ERGIC2
12p11.22,OVCH1-AS1
12p11.22,OVCH1
12p11.22,TMTC1
12p11.21,IPO8
12p11.21,CAPRIN2
12p11.21,LOC645485
12p11.21,LINC00941
12p11.21,TSPAN11
12p11.21,DDX11-AS1
12p11.21,DDX11
12p11.21,FAM60A
12p11.21,FLJ13224
12p11.21,DENND5B
12p11.21,DENND5B-AS1
12p11.21,ETFBKMT
12p11.21,AMN1
12p11.21,H3F3C
12p11.21,LOC105369723
12p11.21,KIAA1551
12p11.21,BICD1
12p11.21,FGD4
12p11.21,DNM1L
12p11.21,YARS2
12p11.21,PKP2
